Customer ID,Recency,Frequency,Monetary
17783.0,148,1,93.49
17784.0,186,1,112.86
17785.0,81,2,271.44
17787.0,7,1,736.28
17789.0,297,1,171.25
17790.0,14,6,815.11
17792.0,103,2,368.35
17794.0,322,2,147.3
17796.0,5,4,661.04
17797.0,31,5,1191.44
17798.0,217,1,178.07
17799.0,25,12,3112.46
17801.0,87,4,767.48
17802.0,8,13,3657.3
17803.0,28,1,184.66
17804.0,12,4,378.68
17805.0,246,1,414.72
17807.0,31,3,437.87
17808.0,184,4,262.64
17809.0,7,12,5871.2300000000005
17810.0,304,3,343.21
17811.0,10,9,1756.73
17812.0,4,4,405.48
17814.0,11,2,1609.37
17815.0,29,1,591.96
17816.0,1,3,75.76
17817.0,14,4,393.77
17818.0,373,1,124.78
17819.0,7,6,2907.65
17820.0,10,1,180.60999999999999
17821.0,42,1,334.62
17822.0,56,5,2162.93
17823.0,57,2,449.25
17825.0,234,4,701.96
17826.0,10,1,133.34
17827.0,220,2,382.09
17829.0,45,5,3791.1800000000003
17833.0,359,1,338.46000000000004
17834.0,50,2,689.6700000000001
17838.0,1,11,3769.9500000000003
17840.0,79,1,175.9
17841.0,1,126,28844.93
17842.0,238,1,430.69
17843.0,47,1,114.92
17845.0,191,4,596.09
17847.0,151,2,129.69
17848.0,53,22,2645.16
17849.0,116,4,457.96000000000004
17850.0,8,158,50495.5
17851.0,58,6,1552.35
17852.0,24,3,543.47
17853.0,43,3,1596.29
17854.0,98,4,757.24
17855.0,8,1,208.97
17857.0,1,2,1803.2
17858.0,5,21,7539.89
17860.0,4,4,717.39
17861.0,21,13,2968.91
17862.0,21,3,923.99
17863.0,5,7,2585.2
17864.0,21,2,321.72
17865.0,11,35,15428.31
17866.0,120,2,805.3000000000001
17867.0,46,12,273.03
17868.0,22,1,227.15
17869.0,4,3,599.78
17870.0,2,2,1213.8
17871.0,33,4,913.05
17872.0,17,1,235.87
17873.0,9,15,4429.8
17875.0,324,1,167.1
17876.0,35,3,3424.02
17878.0,31,2,999.48
17880.0,275,2,366.0
17882.0,15,2,291.56
17883.0,175,4,308.18
17884.0,4,21,2281.92
17886.0,73,4,693.32
17888.0,10,21,790.1700000000001
17889.0,10,5,545.05
17894.0,2,13,1236.67
17897.0,3,9,1943.25
17898.0,88,2,147.12
17901.0,157,2,149.7
17902.0,182,1,216.39999999999998
17903.0,30,1,381.09000000000003
17905.0,9,11,1571.08
17907.0,276,1,291.76
17908.0,9,7,1088.82
17909.0,373,1,110.05
17910.0,362,1,261.7
17912.0,11,1,64.49
17913.0,36,12,3020.64
17915.0,187,1,225.78
17916.0,264,2,43.87
17918.0,136,3,396.39
17919.0,74,1,536.28
17920.0,4,41,20130.69
17921.0,14,8,1533.98
17922.0,179,1,170.4
17923.0,163,2,289.5
17924.0,8,3,550.95
17925.0,8,1,244.08
17926.0,80,3,638.2
17927.0,357,1,294.0
17928.0,207,1,128.7
17929.0,23,8,2239.1
17930.0,15,10,2502.44
17931.0,33,16,2862.55
17933.0,268,1,114.69
17934.0,42,1,344.90000000000003
17935.0,36,6,509.75
17938.0,56,1,144.29
17940.0,81,8,24976.44
17941.0,226,3,1128.72
17943.0,315,1,-165.03
17944.0,59,1,74.99
17945.0,332,3,360.35
17949.0,7,87,46144.75
17950.0,1,7,937.18
17951.0,9,2,627.5400000000001
17952.0,14,4,788.46
17953.0,176,1,159.17000000000002
17954.0,3,14,1521.79
17955.0,291,2,392.6
17958.0,364,1,465.42
17959.0,228,1,140.75
17960.0,158,2,61.300000000000004
17961.0,8,64,1681.4
17962.0,185,4,550.15
17963.0,107,4,643.16
17964.0,8,1,261.76
17965.0,1,21,4434.81
17966.0,227,5,865.49
17967.0,7,2,223.42
17968.0,9,4,590.4399999999999
17969.0,138,25,2007.34
17971.0,184,1,161.94
17974.0,17,3,1035.1
17975.0,2,13,2521.2200000000003
17976.0,8,1,321.79
17977.0,22,2,1165.41
17978.0,1,4,1159.99
17980.0,29,1,201.27
17981.0,46,1,239.12
17982.0,316,1,138.18
17983.0,31,1,171.71
17984.0,28,4,999.51
17987.0,12,5,691.35
17988.0,123,7,288.42
17989.0,15,1,207.32999999999998
17990.0,16,4,891.73
17991.0,227,1,206.95
17992.0,25,1,252.88
17993.0,253,1,225.99
17994.0,24,8,1593.49
17995.0,18,2,419.38
17996.0,15,3,482.33
17998.0,16,4,601.74
17999.0,2,2,338.41
18000.0,200,1,124.25
18001.0,85,4,509.01
18002.0,11,4,244.37
18003.0,12,1,353.51
18006.0,17,3,524.83
18007.0,28,1,215.22
18008.0,51,14,17642.89
18009.0,73,12,1823.19
18011.0,9,2,410.79
18012.0,359,1,115.3
18016.0,46,2,476.90000000000003
18017.0,67,1,165.0
18018.0,35,3,34.55
18020.0,179,2,129.28
18021.0,145,2,216.41
18022.0,21,4,894.53
18023.0,176,1,-3248.86
18025.0,15,6,1177.72
18026.0,136,2,2074.07
18028.0,219,1,192.05
18029.0,278,1,433.77
18031.0,14,1,451.3
18034.0,11,1,335.52
18035.0,21,2,546.34
18036.0,21,8,1142.37
18037.0,57,9,97.39999999999999
18038.0,192,1,141.48
18039.0,10,4,548.22
18041.0,1,21,4475.81
18042.0,177,1,116.1
18043.0,2,1,287.91
18044.0,23,8,1417.01
18046.0,285,1,189.63
18047.0,17,2,326.09
18048.0,129,1,222.64
18049.0,73,2,500.92
18050.0,29,1,337.66
18051.0,270,8,2275.98
18052.0,200,1,10877.18
18053.0,120,4,230.7
18054.0,28,1,176.5
18055.0,3,6,4381.78
18056.0,232,2,176.1
18057.0,29,3,1188.46
18058.0,177,2,603.9
18060.0,44,2,1185.46
18061.0,2,20,4361.06
18062.0,16,6,802.85
18063.0,26,2,186.60000000000002
18064.0,82,13,3613.98
18065.0,24,17,3456.8
18066.0,22,2,1122.4
18069.0,19,6,2455.68
18070.0,305,2,307.75
18071.0,1,5,975.63
18074.0,9,2,1019.44
18075.0,10,17,3041.19
18076.0,16,1,151.49
18077.0,2,8,1699.25
18078.0,61,2,389.40000000000003
18079.0,127,1,590.78
18083.0,33,1,463.53
18084.0,10,3,88.5
18085.0,9,3,955.8000000000001
18087.0,15,17,10641.5
18089.0,82,1,428.45
18090.0,57,1,321.9
18091.0,229,1,360.85
18092.0,1,9,7107.43
18093.0,80,4,2346.19
18094.0,82,8,3305.32
18095.0,63,3,1723.04
18096.0,78,3,808.81
18097.0,15,7,1959.3200000000002
18098.0,32,1,527.94
18100.0,186,1,451.56
18101.0,10,3,399.61
18102.0,1,95,341776.73
18103.0,185,1,105.8
18106.0,112,5,1019.16
18107.0,78,1,165.88
18108.0,232,2,577.8100000000001
18109.0,5,15,1816.5900000000001
18110.0,47,1,193.48000000000002
18111.0,219,2,398.9
18112.0,54,2,420.67
18113.0,4,1,76.32000000000001
18115.0,333,1,9.700000000000001
18116.0,12,5,731.38
18118.0,5,5,1062.95
18119.0,3,1,180.7
18123.0,149,1,92.2
18124.0,108,1,102.65
18127.0,39,1,209.05
18128.0,173,1,399.29
18131.0,267,1,222.95999999999998
18132.0,140,1,220.13
18134.0,234,2,445.0
18135.0,28,8,547.3100000000001
18136.0,38,5,769.88
18137.0,187,2,145.99
18140.0,109,1,536.41
18141.0,29,3,873.97
18144.0,9,8,2169.25
18145.0,18,8,2730.4900000000002
18148.0,282,1,112.85000000000001
18149.0,40,4,941.88
18151.0,56,5,1200.59
18152.0,282,1,426.69
18153.0,295,1,246.22
18154.0,24,3,533.41
18156.0,5,1,186.88
18157.0,207,1,213.9
18160.0,22,1,365.82
18161.0,15,1,184.41
18162.0,368,1,371.51
18163.0,196,2,639.34
18166.0,259,1,175.5
18168.0,8,15,2474.91
18170.0,10,6,1897.69
18171.0,106,4,1206.0
18172.0,16,38,9799.06
18173.0,248,1,589.52
18174.0,239,1,58.5
18175.0,311,1,176.1
18177.0,196,3,875.45
18178.0,38,9,4481.08
18179.0,158,2,754.38
18181.0,36,6,799.76
18182.0,99,1,291.13
18186.0,358,1,329.58
18187.0,259,3,682.19
18188.0,66,4,1264.7
18189.0,255,2,312.24
18190.0,239,3,461.16
18191.0,113,1,321.59999999999997
18193.0,2,3,942.74
18194.0,74,5,3188.2000000000003
18195.0,23,1,101.16
18196.0,107,2,770.56
18197.0,149,2,221.4
18199.0,311,2,342.2
18201.0,358,1,447.53000000000003
18203.0,17,3,332.1
18206.0,189,1,314.65999999999997
18207.0,129,3,505.12
18208.0,201,1,360.08
18210.0,18,1,147.45
18212.0,313,1,298.3
18214.0,166,5,1480.99
18215.0,36,5,1924.65
18217.0,149,4,281.05
18218.0,232,2,479.91999999999996
18219.0,4,9,1487.6200000000001
18220.0,30,9,1473.92
18221.0,21,2,337.03
18223.0,21,25,7182.35
18225.0,1,19,7284.59
18226.0,14,24,6556.48
18227.0,113,2,0.0
18229.0,2,10,3526.81
18230.0,1,3,1474.1100000000001
18231.0,42,24,4766.7
18234.0,187,1,179.6
18236.0,24,6,913.11
18238.0,151,1,270.92
18239.0,8,2,588.75
18241.0,51,5,896.0
18242.0,81,4,1372.72
18243.0,50,1,515.78
18244.0,66,2,568.64
18245.0,10,15,3728.67
18246.0,245,1,162.72
18247.0,45,6,721.43
18251.0,81,8,21964.14
18252.0,184,6,938.92
18253.0,278,1,317.88
18254.0,217,1,267.9
18255.0,92,1,199.85
18256.0,23,1,110.7
18257.0,82,6,2231.42
18258.0,100,8,2040.97
18259.0,2,5,1979.6000000000001
18260.0,10,24,7156.95
18262.0,29,2,428.06
18264.0,134,1,603.25
18266.0,70,1,251.1
18267.0,295,2,252.87
18268.0,227,6,1451.22
18269.0,2,1,168.6
18270.0,68,1,161.4
18271.0,245,2,680.85
18272.0,65,4,1282.55
18273.0,226,1,153.0
18275.0,214,2,741.85
18276.0,21,7,1297.31
18277.0,24,6,1013.75
18278.0,40,1,240.3
18279.0,155,1,231.33999999999997
18280.0,16,2,291.85
18281.0,213,1,120.32
18283.0,18,6,619.37
18284.0,65,2,436.68
18285.0,296,1,427.0
18286.0,112,3,1188.43
18287.0,18,5,2340.61
