Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,DBSCAN_Cluster,Persona
12875.0,107,3,1013.76,2,3,4,234,At Risk,1,0,Loyal Customers
12876.0,30,3,1850.57,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
12877.0,37,8,1406.37,3,5,4,354,Loyal Customers,1,0,Loyal Customers
12880.0,17,2,640.13,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
12887.0,19,1,222.4,4,1,1,411,Promising Customers,1,0,Loyal Customers
12889.0,17,6,365.66,4,4,2,442,Loyal Customers,1,0,Loyal Customers
12890.0,23,1,329.3,4,1,2,412,Promising Customers,1,0,Loyal Customers
12891.0,94,9,488.5,2,5,2,252,At Risk,1,0,Loyal Customers
12892.0,32,1,263.38,4,1,2,412,Promising Customers,1,0,Loyal Customers
12894.0,211,1,157.35,1,1,1,111,Lost Customers,0,0,VIP Customers
12897.0,17,2,297.75,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
12898.0,99,2,296.21000000000004,2,2,2,222,Lost Customers,1,0,Loyal Customers
12899.0,49,1,366.4,3,1,2,312,Promising Customers,1,0,Loyal Customers
12900.0,58,1,340.33,3,1,2,312,Promising Customers,1,0,Loyal Customers
12903.0,64,1,833.53,3,1,3,313,Promising Customers,1,0,Loyal Customers
12905.0,212,3,1011.82,1,3,4,134,At Risk,0,0,VIP Customers
12907.0,31,3,440.36,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
12908.0,16,3,1026.0,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
12909.0,58,5,905.94,3,4,3,343,Loyal Customers,1,0,Loyal Customers
12910.0,15,6,2671.98,4,4,5,445,Champions,1,0,Loyal Customers
12911.0,187,1,1651.72,1,1,4,114,Cannot Lose Them,0,0,VIP Customers
12913.0,4,9,4217.2300000000005,5,5,5,555,Champions,1,0,Loyal Customers
12914.0,36,1,223.98,3,1,1,311,Promising Customers,1,0,Loyal Customers
12915.0,8,7,721.2,5,4,3,543,Loyal Customers,1,0,Loyal Customers
12916.0,78,3,1534.78,2,3,4,234,At Risk,1,0,Loyal Customers
12917.0,36,7,3735.5,3,4,5,345,Loyal Customers,1,0,Loyal Customers
12920.0,207,3,323.86,1,3,2,132,At Risk,0,0,VIP Customers
12921.0,2,55,18249.71,5,5,5,555,Champions,3,0,Churn Risk
12923.0,26,2,597.6,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
12924.0,28,9,1493.2,4,5,4,454,Champions,1,0,Loyal Customers
12925.0,228,1,35.28,1,1,1,111,Lost Customers,0,0,VIP Customers
12926.0,47,4,1523.97,3,3,4,334,Lost Customers,1,0,Loyal Customers
12927.0,30,1,197.31,4,1,1,411,Promising Customers,1,0,Loyal Customers
12928.0,14,7,2242.19,5,4,5,545,Champions,1,0,Loyal Customers
12931.0,16,51,37836.86,4,5,5,455,Champions,3,-1,Churn Risk
12932.0,175,8,1698.56,1,5,4,154,At Risk,0,0,VIP Customers
12933.0,16,7,970.6,4,4,4,444,Champions,1,0,Loyal Customers
12934.0,372,1,181.65,1,1,1,111,Lost Customers,0,0,VIP Customers
12935.0,10,11,2025.56,5,5,4,554,Champions,1,0,Loyal Customers
12937.0,99,5,1593.34,2,4,4,244,At Risk,1,0,Loyal Customers
12939.0,15,12,13683.0,4,5,5,455,Champions,1,0,Loyal Customers
12941.0,360,1,377.49,1,1,2,112,Lost Customers,0,0,VIP Customers
12942.0,1,1,258.75,5,1,2,512,New Customers,1,0,Loyal Customers
12943.0,29,3,492.75,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
12945.0,292,1,437.16,1,1,2,112,Lost Customers,0,0,VIP Customers
12946.0,72,1,324.45,2,1,2,212,Lost Customers,1,0,Loyal Customers
12947.0,9,1,304.04,5,1,2,512,New Customers,1,0,Loyal Customers
12948.0,366,2,252.48,1,2,2,122,Lost Customers,0,0,VIP Customers
12949.0,18,18,11247.98,4,5,5,455,Champions,1,0,Loyal Customers
12951.0,10,12,2122.35,5,5,5,555,Champions,1,0,Loyal Customers
12953.0,158,1,498.96,2,1,3,213,Lost Customers,0,0,VIP Customers
12954.0,274,1,162.45,1,1,1,111,Lost Customers,0,0,VIP Customers
12956.0,320,3,413.82,1,3,2,132,At Risk,0,0,VIP Customers
12957.0,177,9,4649.38,1,5,5,155,At Risk,0,0,VIP Customers
12958.0,36,2,467.34,3,2,2,322,Promising Customers,1,0,Loyal Customers
12959.0,120,2,133.35,2,2,1,221,Lost Customers,1,0,Loyal Customers
12960.0,49,4,1322.07,3,3,4,334,Lost Customers,1,0,Loyal Customers
12961.0,15,1,211.99,4,1,1,411,Promising Customers,1,0,Loyal Customers
12963.0,1,6,1671.76,5,4,4,544,Champions,1,0,Loyal Customers
12964.0,73,1,132.24,2,1,1,211,Lost Customers,1,0,Loyal Customers
12967.0,7,2,2646.02,5,2,5,525,Potential Loyalists,1,0,Loyal Customers
12969.0,238,1,122.45,1,1,1,111,Lost Customers,0,0,VIP Customers
12970.0,16,6,1048.13,4,4,4,444,Champions,1,0,Loyal Customers
12971.0,2,34,4552.4800000000005,5,5,5,555,Champions,1,0,Loyal Customers
12972.0,49,6,1115.95,3,4,4,344,Loyal Customers,1,0,Loyal Customers
12973.0,49,1,385.55,3,1,2,312,Promising Customers,1,0,Loyal Customers
12974.0,201,1,264.15,1,1,2,112,Lost Customers,0,0,VIP Customers
12975.0,66,8,1993.99,3,5,4,354,Loyal Customers,1,0,Loyal Customers
12976.0,14,7,2417.78,5,4,5,545,Champions,1,0,Loyal Customers
12977.0,137,3,474.64,2,3,2,232,At Risk,1,0,Loyal Customers
12978.0,21,6,2496.07,4,4,5,445,Champions,1,0,Loyal Customers
12979.0,365,2,479.54,1,2,2,122,Lost Customers,0,0,VIP Customers
12980.0,15,14,8817.33,4,5,5,455,Champions,1,0,Loyal Customers
12982.0,24,15,2184.92,4,5,5,455,Champions,1,0,Loyal Customers
12983.0,234,1,490.08,1,1,2,112,Lost Customers,0,0,VIP Customers
12986.0,38,12,1998.34,3,5,4,354,Loyal Customers,1,0,Loyal Customers
12987.0,56,3,753.51,3,3,3,333,Lost Customers,1,0,Loyal Customers
12989.0,60,20,5992.29,3,5,5,355,Loyal Customers,1,0,Loyal Customers
12990.0,53,4,546.0,3,3,3,333,Lost Customers,1,0,Loyal Customers
12991.0,25,1,261.06,4,1,2,412,Promising Customers,1,0,Loyal Customers
12992.0,361,1,93.35,1,1,1,111,Lost Customers,0,0,VIP Customers
12993.0,59,6,776.5,3,4,3,343,Loyal Customers,1,0,Loyal Customers
12996.0,11,1,355.5,5,1,2,512,New Customers,1,0,Loyal Customers
12997.0,24,9,867.1700000000001,4,5,3,453,Loyal Customers,1,0,Loyal Customers
12998.0,128,4,897.38,2,3,3,233,At Risk,1,0,Loyal Customers
13000.0,206,2,430.15,1,2,2,122,Lost Customers,0,0,VIP Customers
13001.0,40,22,14241.53,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13002.0,52,2,293.18,3,2,2,322,Promising Customers,1,0,Loyal Customers
13004.0,22,24,5530.56,4,5,5,455,Champions,1,0,Loyal Customers
13005.0,63,3,466.08,3,3,2,332,Lost Customers,1,0,Loyal Customers
13007.0,215,1,175.25,1,1,1,111,Lost Customers,0,0,VIP Customers
13008.0,33,5,364.81,4,4,2,442,Loyal Customers,1,0,Loyal Customers
13009.0,308,1,234.0,1,1,1,111,Lost Customers,0,0,VIP Customers
13010.0,10,2,330.12,5,2,2,522,Potential Loyalists,1,0,Loyal Customers
13011.0,8,1,50.55,5,1,1,511,New Customers,1,0,Loyal Customers
13012.0,65,4,1279.56,3,3,4,334,Lost Customers,1,0,Loyal Customers
13013.0,7,18,7814.83,5,5,5,555,Champions,1,0,Loyal Customers
13014.0,63,2,1855.4,3,2,4,324,Promising Customers,1,0,Loyal Customers
13015.0,64,9,3119.44,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13018.0,37,8,2470.06,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13019.0,15,8,1212.95,4,5,4,454,Champions,1,0,Loyal Customers
13020.0,184,5,606.96,1,4,3,143,At Risk,0,0,VIP Customers
13021.0,1,13,2201.98,5,5,5,555,Champions,1,0,Loyal Customers
13022.0,65,1,65.3,3,1,1,311,Promising Customers,1,0,Loyal Customers
13023.0,164,1,759.13,2,1,3,213,Lost Customers,0,0,VIP Customers
13024.0,100,3,535.42,2,3,3,233,At Risk,1,0,Loyal Customers
13025.0,367,1,323.39,1,1,2,112,Lost Customers,0,0,VIP Customers
13026.0,124,5,753.97,2,4,3,243,At Risk,1,0,Loyal Customers
13027.0,21,17,10140.0,4,5,5,455,Champions,1,0,Loyal Customers
13029.0,10,2,679.8,5,2,3,523,Potential Loyalists,1,0,Loyal Customers
13030.0,4,1,402.36,5,1,2,512,New Customers,1,0,Loyal Customers
13031.0,43,5,3292.84,3,4,5,345,Loyal Customers,1,0,Loyal Customers
13032.0,28,8,1793.48,4,5,4,454,Champions,1,0,Loyal Customers
13033.0,65,1,30.0,3,1,1,311,Promising Customers,1,0,Loyal Customers
13034.0,5,2,279.91,5,2,2,522,Potential Loyalists,1,0,Loyal Customers
13035.0,67,1,442.32,3,1,2,312,Promising Customers,1,0,Loyal Customers
13036.0,320,1,307.1,1,1,2,112,Lost Customers,0,0,VIP Customers
13037.0,35,13,2961.48,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13039.0,220,4,1010.73,1,3,4,134,At Risk,0,0,VIP Customers
13041.0,86,4,799.13,2,3,3,233,At Risk,1,0,Loyal Customers
13042.0,220,4,1454.84,1,3,4,134,At Risk,0,0,VIP Customers
13044.0,128,12,4257.88,2,5,5,255,At Risk,1,0,Loyal Customers
13045.0,37,2,503.64,3,2,3,323,Promising Customers,1,0,Loyal Customers
13046.0,92,1,319.94,2,1,2,212,Lost Customers,1,0,Loyal Customers
13047.0,9,27,5387.62,5,5,5,555,Champions,1,0,Loyal Customers
13048.0,72,8,2210.67,2,5,5,255,At Risk,1,0,Loyal Customers
13049.0,25,3,727.46,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
13050.0,2,30,6107.83,5,5,5,555,Champions,1,0,Loyal Customers
13051.0,214,2,155.8,1,2,1,121,Lost Customers,0,0,VIP Customers
13052.0,56,6,2771.18,3,4,5,345,Loyal Customers,1,0,Loyal Customers
13053.0,257,1,127.65,1,1,1,111,Lost Customers,0,0,VIP Customers
13055.0,45,2,1090.55,3,2,4,324,Promising Customers,1,0,Loyal Customers
13056.0,187,1,209.48,1,1,1,111,Lost Customers,0,0,VIP Customers
13057.0,166,4,528.24,2,3,3,233,At Risk,0,0,VIP Customers
13059.0,49,11,2077.82,3,5,4,354,Loyal Customers,1,0,Loyal Customers
13063.0,116,1,188.4,2,1,1,211,Lost Customers,1,0,Loyal Customers
13064.0,186,2,561.25,1,2,3,123,Lost Customers,0,0,VIP Customers
13065.0,9,6,1050.1,5,4,4,544,Champions,1,0,Loyal Customers
13067.0,45,2,393.05,3,2,2,322,Promising Customers,1,0,Loyal Customers
13069.0,5,17,4968.150000000001,5,5,5,555,Champions,1,0,Loyal Customers
13070.0,95,4,515.1,2,3,3,233,At Risk,1,0,Loyal Customers
13071.0,248,1,129.22,1,1,1,111,Lost Customers,0,0,VIP Customers
13073.0,47,2,418.08,3,2,2,322,Promising Customers,1,0,Loyal Customers
13074.0,147,5,1362.84,2,4,4,244,At Risk,0,0,VIP Customers
13076.0,93,1,135.4,2,1,1,211,Lost Customers,1,0,Loyal Customers
13077.0,2,11,2301.85,5,5,5,555,Champions,1,0,Loyal Customers
13078.0,2,53,16451.55,5,5,5,555,Champions,3,0,Churn Risk
13079.0,53,1,199.08,3,1,1,311,Promising Customers,1,0,Loyal Customers
13080.0,37,4,202.75,3,3,1,331,Lost Customers,1,0,Loyal Customers
13081.0,7,25,30363.67,5,5,5,555,Champions,3,0,Churn Risk
13082.0,60,15,3673.44,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13083.0,61,1,91.68,3,1,1,311,Promising Customers,1,0,Loyal Customers
13084.0,123,2,116.45,2,2,1,221,Lost Customers,1,0,Loyal Customers
13085.0,56,7,1187.08,3,4,4,344,Loyal Customers,1,0,Loyal Customers
13086.0,18,1,439.33,4,1,2,412,Promising Customers,1,0,Loyal Customers
13087.0,362,1,313.64,1,1,2,112,Lost Customers,0,0,VIP Customers
13088.0,53,1,236.11,3,1,1,311,Promising Customers,1,0,Loyal Customers
13089.0,4,132,55801.73,5,5,5,555,Champions,3,-1,Churn Risk
13090.0,1,15,5078.94,5,5,5,555,Champions,1,0,Loyal Customers
13092.0,50,9,1547.5,3,5,4,354,Loyal Customers,1,0,Loyal Customers
13093.0,9,76,46332.26,5,5,5,555,Champions,3,-1,Churn Risk
13094.0,4,2,505.8,5,2,3,523,Potential Loyalists,1,0,Loyal Customers
13096.0,30,1,419.7000000000001,4,1,2,412,Promising Customers,1,0,Loyal Customers
13097.0,24,26,6910.49,4,5,5,455,Champions,1,0,Loyal Customers
13101.0,134,3,594.21,2,3,3,233,At Risk,1,0,Loyal Customers
13102.0,1,16,5103.83,5,5,5,555,Champions,1,0,Loyal Customers
13103.0,73,2,465.7000000000001,2,2,2,222,Lost Customers,1,0,Loyal Customers
13104.0,51,3,610.62,3,3,3,333,Lost Customers,1,0,Loyal Customers
13105.0,72,1,72.0,2,1,1,211,Lost Customers,1,0,Loyal Customers
13106.0,49,1,526.96,3,1,3,313,Promising Customers,1,0,Loyal Customers
13107.0,45,10,3585.55,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13108.0,8,2,748.46,5,2,3,523,Potential Loyalists,1,0,Loyal Customers
13109.0,185,2,340.74,1,2,2,122,Lost Customers,0,0,VIP Customers
13110.0,73,6,1443.3000000000002,2,4,4,244,At Risk,1,0,Loyal Customers
13111.0,354,1,321.88000000000005,1,1,2,112,Lost Customers,0,0,VIP Customers
13113.0,2,22,6067.56,5,5,5,555,Champions,1,0,Loyal Customers
13114.0,366,1,234.38,1,1,1,111,Lost Customers,0,0,VIP Customers
13115.0,2,10,3168.82,5,5,5,555,Champions,1,0,Loyal Customers
13117.0,1,13,1657.2,5,5,4,554,Champions,1,0,Loyal Customers
13118.0,12,5,1209.1,5,4,4,544,Champions,1,0,Loyal Customers
13119.0,304,1,134.9,1,1,1,111,Lost Customers,0,0,VIP Customers
13123.0,108,2,506.75,2,2,3,223,Lost Customers,1,0,Loyal Customers
13124.0,21,1,885.33,4,1,3,413,Promising Customers,1,0,Loyal Customers
13125.0,159,1,148.62,2,1,1,211,Lost Customers,0,0,VIP Customers
13126.0,2,11,1846.18,5,5,4,554,Champions,1,0,Loyal Customers
13128.0,267,1,263.5,1,1,2,112,Lost Customers,0,0,VIP Customers
13129.0,88,2,233.25,2,2,1,221,Lost Customers,1,0,Loyal Customers
13131.0,54,4,2240.47,3,3,5,335,Lost Customers,1,0,Loyal Customers
13133.0,95,1,90.65,2,1,1,211,Lost Customers,1,0,Loyal Customers
13134.0,38,2,681.65,3,2,3,323,Promising Customers,1,0,Loyal Customers
13135.0,127,1,275.45,2,1,2,212,Lost Customers,1,0,Loyal Customers
13136.0,1,14,3532.42,5,5,5,555,Champions,1,0,Loyal Customers
13137.0,22,8,3983.65,4,5,5,455,Champions,1,0,Loyal Customers
13138.0,8,3,492.1,5,3,2,532,Potential Loyalists,1,0,Loyal Customers
13139.0,73,1,3138.04,2,1,5,215,Cannot Lose Them,1,0,Loyal Customers
13140.0,2,3,790.71,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
13141.0,21,15,5138.33,4,5,5,455,Champions,1,0,Loyal Customers
13143.0,218,2,399.2,1,2,2,122,Lost Customers,0,0,VIP Customers
13144.0,67,1,24.4,3,1,1,311,Promising Customers,1,0,Loyal Customers
13145.0,8,4,805.0,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
13148.0,25,19,4674.99,4,5,5,455,Champions,1,0,Loyal Customers
13150.0,106,4,435.02,2,3,2,232,At Risk,1,0,Loyal Customers
13151.0,261,3,1145.79,1,3,4,134,At Risk,0,0,VIP Customers
13152.0,53,9,2114.98,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13154.0,35,4,1609.29,3,3,4,334,Lost Customers,1,0,Loyal Customers
13155.0,4,3,778.42,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
13156.0,21,3,1586.54,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
13157.0,45,5,3946.14,3,4,5,345,Loyal Customers,1,0,Loyal Customers
13158.0,24,1,307.12,4,1,2,412,Promising Customers,1,0,Loyal Customers
13161.0,136,1,359.38,2,1,2,212,Lost Customers,1,0,Loyal Customers
13162.0,16,14,7471.95,4,5,5,455,Champions,1,0,Loyal Customers
13164.0,205,3,297.46000000000004,1,3,2,132,At Risk,0,0,VIP Customers
13165.0,49,1,429.68,3,1,2,312,Promising Customers,1,0,Loyal Customers
13166.0,50,1,458.73,3,1,2,312,Promising Customers,1,0,Loyal Customers
13167.0,26,1,333.82,4,1,2,412,Promising Customers,1,0,Loyal Customers
13168.0,178,1,541.14,1,1,3,113,Lost Customers,0,0,VIP Customers
13169.0,198,1,127.2,1,1,1,111,Lost Customers,0,0,VIP Customers
13172.0,36,1,69.6,3,1,1,311,Promising Customers,1,0,Loyal Customers
13173.0,3,12,2193.26,5,5,5,555,Champions,1,0,Loyal Customers
13174.0,5,10,6621.6,5,5,5,555,Champions,1,0,Loyal Customers
13175.0,190,4,793.1,1,3,3,133,At Risk,0,0,VIP Customers
13177.0,66,1,229.75,3,1,1,311,Promising Customers,1,0,Loyal Customers
13178.0,33,14,8272.42,4,5,5,455,Champions,1,0,Loyal Customers
13179.0,254,1,572.3100000000001,1,1,3,113,Lost Customers,0,0,VIP Customers
13180.0,243,1,86.10000000000001,1,1,1,111,Lost Customers,0,0,VIP Customers
13181.0,17,1,359.69,4,1,2,412,Promising Customers,1,0,Loyal Customers
13183.0,30,9,3053.1,4,5,5,455,Champions,1,0,Loyal Customers
13187.0,260,4,86.64,1,3,1,131,At Risk,0,0,VIP Customers
13190.0,180,4,518.76,1,3,3,133,At Risk,0,0,VIP Customers
13191.0,294,1,164.69,1,1,1,111,Lost Customers,0,0,VIP Customers
13192.0,154,6,1632.59,2,4,4,244,At Risk,0,0,VIP Customers
13194.0,57,1,412.08,3,1,2,312,Promising Customers,1,0,Loyal Customers
13195.0,50,1,136.73,3,1,1,311,Promising Customers,1,0,Loyal Customers
13196.0,79,4,1261.86,2,3,4,234,At Risk,1,0,Loyal Customers
13197.0,245,1,373.0100000000001,1,1,2,112,Lost Customers,0,0,VIP Customers
13198.0,21,4,1528.19,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
13199.0,2,31,6601.02,5,5,5,555,Champions,1,0,Loyal Customers
13201.0,138,4,1233.06,2,3,4,234,At Risk,1,0,Loyal Customers
13202.0,14,8,1571.35,5,5,4,554,Champions,1,0,Loyal Customers
13203.0,22,7,1761.09,4,4,4,444,Champions,1,0,Loyal Customers
13204.0,367,1,966.66,1,1,4,114,Cannot Lose Them,0,0,VIP Customers
13205.0,79,1,2803.2,2,1,5,215,Cannot Lose Them,1,0,Loyal Customers
13206.0,36,15,8211.0,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13207.0,87,2,285.6,2,2,2,222,Lost Customers,1,0,Loyal Customers
13208.0,85,3,758.65,2,3,3,233,At Risk,1,0,Loyal Customers
13209.0,150,5,2617.9,2,4,5,245,At Risk,0,0,VIP Customers
13211.0,17,9,1500.9,4,5,4,454,Champions,1,0,Loyal Customers
13213.0,14,8,2316.19,5,5,5,555,Champions,1,0,Loyal Customers
13214.0,53,7,3264.23,3,4,5,345,Loyal Customers,1,0,Loyal Customers
13215.0,38,1,81.6,3,1,1,311,Promising Customers,1,0,Loyal Customers
13217.0,291,1,132.5,1,1,1,111,Lost Customers,0,0,VIP Customers
13219.0,254,1,76.23,1,1,1,111,Lost Customers,0,0,VIP Customers
13220.0,211,1,516.8,1,1,3,113,Lost Customers,0,0,VIP Customers
13222.0,213,1,88.5,1,1,1,111,Lost Customers,0,0,VIP Customers
13223.0,59,4,805.9200000000001,3,3,3,333,Lost Customers,1,0,Loyal Customers
13225.0,57,9,9796.23,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13226.0,29,1,204.25,4,1,1,411,Promising Customers,1,0,Loyal Customers
13230.0,1,17,3457.83,5,5,5,555,Champions,1,0,Loyal Customers
13233.0,56,2,571.34,3,2,3,323,Promising Customers,1,0,Loyal Customers
13234.0,308,2,346.5,1,2,2,122,Lost Customers,0,0,VIP Customers
13237.0,23,1,643.0,4,1,3,413,Promising Customers,1,0,Loyal Customers
13238.0,66,2,305.9,3,2,2,322,Promising Customers,1,0,Loyal Customers
13239.0,73,5,1250.28,2,4,4,244,At Risk,1,0,Loyal Customers
13240.0,1,6,958.86,5,4,3,543,Loyal Customers,1,0,Loyal Customers
13241.0,47,1,112.53,3,1,1,311,Promising Customers,1,0,Loyal Customers
13242.0,87,4,429.0,2,3,2,232,At Risk,1,0,Loyal Customers
13243.0,85,4,635.26,2,3,3,233,At Risk,1,0,Loyal Customers
13245.0,68,1,558.72,2,1,3,213,Lost Customers,1,0,Loyal Customers
13246.0,29,7,1345.68,4,4,4,444,Champions,1,0,Loyal Customers
13249.0,37,6,897.52,3,4,3,343,Loyal Customers,1,0,Loyal Customers
13250.0,88,3,245.59,2,3,2,232,At Risk,1,0,Loyal Customers
13251.0,38,1,252.68,3,1,2,312,Promising Customers,1,0,Loyal Customers
13252.0,30,3,341.3,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
13253.0,66,2,1920.71,3,2,4,324,Promising Customers,1,0,Loyal Customers
13254.0,12,1,51.41,5,1,1,511,New Customers,1,0,Loyal Customers
13255.0,9,2,504.95,5,2,3,523,Potential Loyalists,1,0,Loyal Customers
13257.0,63,3,117.95,3,3,1,331,Lost Customers,1,0,Loyal Customers
13258.0,15,2,336.6,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
13259.0,33,8,1119.36,4,5,4,454,Champions,1,0,Loyal Customers
13262.0,25,2,373.16,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
13263.0,29,4,1239.27,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
13264.0,78,1,722.5600000000001,2,1,3,213,Lost Customers,1,0,Loyal Customers
13266.0,31,11,2247.63,4,5,5,455,Champions,1,0,Loyal Customers
13267.0,2,25,5107.77,5,5,5,555,Champions,1,0,Loyal Customers
13269.0,5,14,3545.47,5,5,5,555,Champions,1,0,Loyal Customers
13270.0,2,1,590.0,5,1,3,513,New Customers,1,0,Loyal Customers
13274.0,45,1,360.85,3,1,2,312,Promising Customers,1,0,Loyal Customers
13275.0,19,2,238.86,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
13276.0,33,5,1280.28,4,4,4,444,Champions,1,0,Loyal Customers
13277.0,16,3,264.9,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
13278.0,35,4,885.47,3,3,3,333,Lost Customers,1,0,Loyal Customers
13280.0,15,5,1469.37,4,4,4,444,Champions,1,0,Loyal Customers
13281.0,73,3,306.45,2,3,2,232,At Risk,1,0,Loyal Customers
13282.0,42,1,181.05,3,1,1,311,Promising Customers,1,0,Loyal Customers
13283.0,203,2,279.7,1,2,2,122,Lost Customers,0,0,VIP Customers
13285.0,236,2,655.47,1,2,3,123,Lost Customers,0,0,VIP Customers
13286.0,236,1,734.91,1,1,3,113,Lost Customers,0,0,VIP Customers
13287.0,219,7,519.67,1,4,3,143,At Risk,0,0,VIP Customers
13288.0,79,6,892.16,2,4,3,243,At Risk,1,0,Loyal Customers
13289.0,359,1,307.95,1,1,2,112,Lost Customers,0,0,VIP Customers
13291.0,50,10,2909.68,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13292.0,46,4,408.85,3,3,2,332,Lost Customers,1,0,Loyal Customers
13293.0,28,7,1180.34,4,4,4,444,Champions,1,0,Loyal Customers
13294.0,282,1,815.79,1,1,3,113,Lost Customers,0,0,VIP Customers
13295.0,8,8,860.07,5,5,3,553,Loyal Customers,1,0,Loyal Customers
13296.0,59,5,705.11,3,4,3,343,Loyal Customers,1,0,Loyal Customers
13297.0,21,4,2262.82,4,3,5,435,Potential Loyalists,1,0,Loyal Customers
13299.0,49,4,1030.8,3,3,4,334,Lost Customers,1,0,Loyal Customers
13300.0,24,3,901.92,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
13302.0,162,1,95.45,2,1,1,211,Lost Customers,0,0,VIP Customers
13303.0,36,1,61.72,3,1,1,311,Promising Customers,1,0,Loyal Customers
13304.0,84,6,820.37,2,4,3,243,At Risk,1,0,Loyal Customers
13305.0,8,7,1751.75,5,4,4,544,Champions,1,0,Loyal Customers
13306.0,66,1,53.65,3,1,1,311,Promising Customers,1,0,Loyal Customers
13307.0,123,2,258.34,2,2,2,222,Lost Customers,1,0,Loyal Customers
13308.0,232,1,284.86,1,1,2,112,Lost Customers,0,0,VIP Customers
13309.0,28,1,249.58,4,1,2,412,Promising Customers,1,0,Loyal Customers
13310.0,16,2,409.17,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
13312.0,87,1,124.75,2,1,1,211,Lost Customers,1,0,Loyal Customers
13313.0,115,10,1867.95,2,5,4,254,At Risk,1,0,Loyal Customers
13315.0,325,1,310.26,1,1,2,112,Lost Customers,0,0,VIP Customers
13316.0,28,7,7085.49,4,4,5,445,Champions,1,0,Loyal Customers
13317.0,15,22,3928.461,4,5,5,455,Champions,1,0,Loyal Customers
13319.0,1,45,11041.75,5,5,5,555,Champions,3,0,Churn Risk
13320.0,64,3,669.25,3,3,3,333,Lost Customers,1,0,Loyal Customers
13324.0,64,11,3348.57,3,5,5,355,Loyal Customers,1,0,Loyal Customers
13326.0,68,1,281.76,2,1,2,212,Lost Customers,1,0,Loyal Customers
13327.0,1,15,6123.46,5,5,5,555,Champions,1,0,Loyal Customers
13329.0,2,11,4236.62,5,5,5,555,Champions,1,0,Loyal Customers
13330.0,91,3,1655.17,2,3,4,234,At Risk,1,0,Loyal Customers
13331.0,37,1,262.4,3,1,2,312,Promising Customers,1,0,Loyal Customers
13333.0,47,3,1015.74,3,3,4,334,Lost Customers,1,0,Loyal Customers
13334.0,172,3,2692.73,1,3,5,135,At Risk,0,0,VIP Customers
13337.0,154,2,1548.55,2,2,4,224,Cannot Lose Them,0,0,VIP Customers
13338.0,169,7,1791.8,2,4,4,244,At Risk,0,0,VIP Customers
13340.0,53,5,11364.08,3,4,5,345,Loyal Customers,1,0,Loyal Customers
13346.0,98,6,299.4,2,4,2,242,At Risk,1,0,Loyal Customers
13357.0,130,4,3196.11,2,3,5,235,At Risk,1,0,Loyal Customers
13359.0,29,2,570.7,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
13360.0,64,7,1464.1,3,4,4,344,Loyal Customers,1,0,Loyal Customers
13361.0,108,2,1450.5,2,2,4,224,Cannot Lose Them,1,0,Loyal Customers
13362.0,14,5,2272.08,5,4,5,545,Champions,1,0,Loyal Customers
13363.0,45,1,731.36,3,1,3,313,Promising Customers,1,0,Loyal Customers
13367.0,67,1,510.2000000000001,3,1,3,313,Promising Customers,1,0,Loyal Customers
13368.0,50,3,462.7,3,3,2,332,Lost Customers,1,0,Loyal Customers
